title,genre,popularity
13,"Drama,Thriller",13.89
Black Sheep,"Horror,Comedy",14.094
The Pink Panther 2,"Comedy,Mystery",17.732
Mighty Morphin Power Rangers: The Movie,"Family,Action,Adventure,Science Fiction,Fantasy",29.545
Michael,"Comedy,Drama,Fantasy",7.782
Star Trek V: The Final Frontier,"Science Fiction,Action,Adventure,Thriller",14.756
Till Luck Do Us Part 2,Comedy,5.184
Cirque du Freak: The Vampire's Assistant,"Adventure,Fantasy,Action,Thriller",82.863
Amityville II: The Possession,Horror,22.219
Alien Abduction,"Horror,Science Fiction,Thriller",28.936
Big Momma's House 2,"Comedy,Crime",28.349
The Woods,"Mystery,Horror,Thriller",9.737
Ibiza,"Comedy,Romance",11.543
That's My Boy,"Comedy,Drama",66.786
French Women,Comedy,6.607
Sotto una buona stella,Comedy,4.486
Young Adult,"Comedy,Drama",20.015
Priest,"Horror,Action,Thriller",31.23
Man of the House,"Comedy,Action",11.974
Nine Lives,"Fantasy,Comedy,Family",15.441
My Stepmother Is an Alien,"Comedy,Science Fiction",11.194
Police Academy 3: Back in Training,"Comedy,Crime",18.413
Tremors 3: Back to Perfection,"Action,Comedy,Horror,Science Fiction,Thriller",22.442
Read It and Weep,"Family,Comedy,Drama,TV Movie",8.966
The Little Stranger,"Mystery,Drama,Horror,History",12.641
Birth of the Dragon,"Action,Drama",20.748
Empire of the Wolves,Action,9.483
Win It All,Comedy,5.535
Us in the U.S.,Comedy,4.367
Missing in Action,"Action,Adventure,Thriller,War",9.588
Plan de table,"Comedy,Romance",4.964
The To Do List,"Comedy,Romance",10.742
Bratz,"Comedy,Music",15.113
Color of Night,"Romance,Thriller,Drama",14.475
Hercules,"Action,Adventure",70.897
The Manual of Love,"Romance,Comedy,Drama",8.55
Loving Only You,"Romance,Comedy",7.663
Pet Sematary,"Horror,Thriller",30.821
Fire Down Below,"Action,Thriller",12.311
Staying Alive,"Drama,Music",13.151
Lara Croft: Tomb Raider - The Cradle of Life,"Action,Adventure,Fantasy,Thriller",14.41
The Blackcoat's Daughter,"Horror,Thriller",10.239
Quarantine 2: Terminal,"Horror,Mystery,Science Fiction",15.921
Paranormal Activity 2,"Horror,Mystery,Fantasy",26.497
Cut Bank,Thriller,7.286
We Are What We Are,"Drama,Horror,Thriller",7.659
Cleanskin,"Drama,Thriller,Crime",8.517
Chopping Mall,"Horror,Science Fiction",7.404
Bogus,"Fantasy,Comedy,Family",5.808
It's All About Karma,Comedy,4.413
Bound to Vengeance,"Thriller,Horror",7.021
The Skulls,"Crime,Drama,Thriller",7.873
88 Minutes,"Crime,Mystery,Thriller",11.04
The Ring Two,"Drama,Horror,Thriller",47.432
When a Stranger Calls,"Horror,Mystery",15.857
Just Married,"Comedy,Romance",15.362
Miss Congeniality 2: Armed and Fabulous,"Action,Comedy",17.803
The Punisher,"Action,Thriller",19.62
The Gunman,"Action,Drama,Crime",10.716
Second Chance,"Comedy,Romance",5.683
Una moglie bellissima,"Comedy,Romance",5.353
Stuart Little 2,"Family,Adventure,Animation,Comedy",43.857
The Ringer,Comedy,8.52
The Core,"Action,Thriller,Adventure,Science Fiction",20.457
The Hunter's Prayer,"Action,Thriller",11.051
The Sweeney,"Action,Crime",9.833
Dragon Ball Z: Bio-Broly,"Animation,Action,Science Fiction",117.314
School of Thieves,Comedy,6.268
Timeline,"Action,Adventure,Science Fiction",14.256
The Patriot,"Action,Thriller",10.012
The Nut Job,"Animation,Comedy,Family,Adventure",20.078
Death Wish 4: The Crackdown,Action,13.554
All the Right Moves,"Romance,Drama",11.452
Who's Harry Crumb?,"Comedy,Crime,Mystery",7.961
Bounce,"Drama,Romance",6.128
Cry_Wolf,"Horror,Thriller",48.77
The Little Hours,Comedy,20.515
War on Everyone,"Action,Comedy,Mystery",6.636
Beyond a Reasonable Doubt,"Crime,Drama,Thriller",7.861
Once Bitten,"Comedy,Horror,Romance",9.866
Johnny Mnemonic,"Science Fiction,Thriller,Adventure,Action,Drama",11.884
Let Us Prey,"Thriller,Horror",9.576
Are We Done Yet?,"Family,Comedy",15.214
The Man,"Action,Comedy,Crime",10.216
Rocky V,Drama,33.495
Killshot,"Crime,Drama,Thriller",9.224
Major League II,Comedy,7.058
The Tax Collector,"Action,Crime,Drama",59.819
Staten Island Summer,Comedy,8.09
Hop,"Animation,Comedy,Family",16.709
Nine Months,"Romance,Comedy",7.747
The X Files: I Want to Believe,"Drama,Mystery,Science Fiction,Thriller",14.902
Madame Bovary,Drama,9.268
Masterminds,"Action,Comedy,Crime",15.195
The Three Stooges,Comedy,57.116
Arthur and the Revenge of Maltazard,"Adventure,Fantasy,Animation,Family",22.438
Your Son,"Drama,Thriller",7.948
Special Correspondents,Comedy,12.554
Tales of Halloween,"Horror,Thriller,Drama",9.141
Paranoia,"Drama,Thriller",14.715
The Canal,"Horror,Mystery,Thriller",10.208
Deep Water,"Drama,Mystery,Thriller",141.691
Naked,Comedy,25.138
Life of Crime,"Comedy,Crime",13.952
Il pesce innamorato,"Comedy,Romance",5.224
Hush,"Drama,Thriller",11.206
The Prince & Me 2: The Royal Wedding,"Romance,Comedy,Family",11.894
Inconceivable,"Thriller,Drama",8.505
White Girl,Drama,15.696
Boulevard,Drama,10.249
Pressure,"Drama,Thriller",6.826
Annabelle,Horror,77.756
First Kill,"Action,Thriller,Crime",22.721
Three Steps Over Heaven,"Drama,Romance",25.152
Ca$h,"Comedy,Thriller,Crime",5.884
Maximum Overdrive,"Horror,Action,Science Fiction",14.021
Collateral Damage,"Action,Thriller,Drama",16.736
"Oh, Ramona!","Comedy,Romance",19.798
The Perfect Guy,Thriller,9.167
The Happytime Murders,"Action,Comedy,Crime",23.742
The Contract,"Drama,Action,Thriller,Crime",10.29
Planet of the Apes,"Thriller,Science Fiction,Action,Adventure",37.115
Don't Be Afraid of the Dark,"Fantasy,Horror,Thriller",18.235
Cold Pursuit,"Action,Crime,Thriller",31.861
Sausage Party,"Adventure,Animation,Comedy,Fantasy",118.455
The Midnight Man,Horror,12.735
Poveri ma ricchissimi,Comedy,6.105
Black Tide,"Thriller,Drama,Mystery",6.237
Playmobil: The Movie,"Family,Animation,Comedy,Adventure",14.312
Battle: Los Angeles,"Science Fiction,Action",93.524
The French Kissers,Comedy,6.424
The Art of War,"Crime,Action,Adventure",9.87
The Ant Bully,"Fantasy,Adventure,Animation,Comedy,Family",25.995
Knights of Badassdom,"Adventure,Fantasy,Horror,Comedy",5.749
Satan,"Comedy,Horror,Thriller",5.374
Battle for the Planet of the Apes,"Action,Science Fiction",17.236
30 Minutes or Less,"Action,Adventure,Comedy",38.993
Ex,Comedy,6.994
Laws of Attraction,"Comedy,Romance",10.379
Wrong Turn 4: Bloody Beginnings,"Horror,Thriller",76.78
Eight Legged Freaks,"Action,Comedy,Horror,Thriller",12.005
Blood: The Last Vampire,"Action,Adventure,Horror,Science Fiction,Thriller",13.765
Pixels,"Action,Comedy,Science Fiction",90.95
Superman Returns,"Science Fiction,Action,Adventure",29.45
My Big Gay Italian Wedding,Comedy,5.735
247°F,"Horror,Thriller",7.738
Hick,"Comedy,Drama",6.288
Escape from Planet Earth,"Animation,Comedy,Adventure,Family,Science Fiction",18.557
The Chase,"Adventure,Comedy,Action,Crime",8.622
Let's Go to Prison,"Comedy,Crime",10.69
The Thaw,"Horror,Science Fiction,Thriller",7.848
Ringu 2,"Horror,Mystery,Science Fiction",28.569
Tarzan,"Animation,Action,Adventure,Family",14.212
Win a Date with Tad Hamilton!,"Comedy,Romance",10.344
Synchronicity,"Thriller,Mystery,Science Fiction",7.126
Maggie's Plan,"Drama,Comedy,Romance",7.429
Alvin and the Chipmunks: Chipwrecked,"Comedy,Fantasy,Family,Music,Animation",49.965
Bandslam,"Comedy,Drama,Family,Music,Romance",9.136
Ben-Hur,"Action,History,Adventure,Drama",32.397
America's Sweethearts,"Comedy,Romance",7.991
Arkansas,"Crime,Thriller",8.725
The Curse of La Llorona,"Horror,Thriller",88.172
A Fantastic Fear of Everything,"Comedy,Thriller,Horror",6.764
Gamer,"Action,Thriller,Science Fiction",15.738
License to Wed,Comedy,7.835
Megalodon,"Action,Science Fiction,Horror,TV Movie",67.715
Rough Night,"Drama,Comedy",23.497
S.W.A.T.: Firefight,"Action,Crime,Thriller",17.646
Darkness,Horror,6.673
Momentum,"Action,Crime,Thriller",29.276
The Atticus Institute,Horror,8.698
Life or Something Like It,"Comedy,Drama,Romance",9.856
Wrath of the Titans,"Fantasy,Adventure",69.406
Prey,"Adventure,Horror,Thriller",16.257
The Whole Ten Yards,"Comedy,Thriller,Crime",10.031
The Hurricane Heist,"Action,Crime,Thriller",27.43
The NeverEnding Story II: The Next Chapter,"Drama,Family,Fantasy,Adventure",15.673
Bubble Boy,"Comedy,Adventure,Romance",13.332
Fantozzi The Return,Comedy,5.726
Legally Blondes,Comedy,50.702
The Remaining,"Thriller,Horror",78.689
Cosmopolis,Drama,9.856
The Pact,"Horror,Mystery,Thriller",7.744
47 Meters Down: Uncaged,"Horror,Drama,Adventure",22.663
Flatliners,"Drama,Horror,Thriller",17.098
The Messengers,"Mystery,Thriller,Horror",25.609
Armored,"Action,Crime,Drama,Thriller,Mystery",12.59
The Heartbreak Kid,"Comedy,Romance",16.054
The Factory,"Crime,Thriller,Mystery",7.48
Metro,"Action,Adventure,Comedy,Crime,Thriller",8.24
I Spit on Your Grave III: Vengeance is Mine,"Horror,Thriller",44.996
Children of the Corn,"Horror,Thriller",35.718
Fool's Gold,"Romance,Comedy,Adventure",14.973
Red Planet,"Thriller,Action,Science Fiction",15.041
The Rage: Carrie 2,"Horror,Thriller,Science Fiction",13.47
The Hunters,"Adventure,TV Movie",8.964
The Reef,"Drama,Horror,Thriller",10.505
The Tuxedo,"Thriller,Action,Comedy,Science Fiction",15.43
Taxi 3,"Action,Comedy",22.262
Jay and Silent Bob Reboot,Comedy,13.565
Hatchet III,"Horror,Thriller,Comedy,Action",8.044
Doctor Dolittle,"Comedy,Family,Fantasy",26.988
Back to Mom's,Comedy,8.549
Final Analysis,"Drama,Thriller,Romance",8.884
Grand Isle,"Thriller,Action",30.677
Addio fottuti musi verdi,"Comedy,Science Fiction",4.879
Porky's II: The Next Day,Comedy,12.921
Four Rooms,"Crime,Comedy",12.665
Hangman,"Mystery,Crime,Thriller",11.126
The Maiden Heist,"Comedy,Crime",9.189
Iron Sky,"Action,Comedy,Science Fiction",33.208
Fame,"Music,Comedy,Drama,Romance",8.829
Legionnaire,"Adventure,Action,History,War",12.614
Picture This,Comedy,7.416
OSS 117: From Africa with Love,"Comedy,Adventure,Action",9.735
Mara,"Crime,Horror,Thriller",9.866
Destination Wedding,"Romance,Comedy,Drama",11.734
Boo! A Madea Halloween,"Comedy,Horror",9.172
Abraham Lincoln: Vampire Hunter,"Action,Fantasy,Horror",102.022
The Stepford Wives,"Comedy,Science Fiction,Horror,Thriller",12.847
Boo 2! A Madea Halloween,"Horror,Comedy",14.348
Black Water,"Action,Thriller",14.914
Ever Been to the Moon?,"Comedy,Romance",6.304
"Me, Them and Lara","Comedy,Drama",5.334
Based on a True Story,"Thriller,Mystery,Drama",7.037
Hit & Run,"Action,Comedy,Romance",7.722
2 Days in New York,"Comedy,Drama,Romance",7.304
My Best Friend's Girl,"Romance,Comedy",32.073
Cabin Fever,Horror,15.103
The Reaping,Horror,14.622
The Do-Over,"Action,Adventure,Comedy",14.179
The Dark Tower,"Fantasy,Action,Science Fiction,Adventure",26.201
Jenny's Wedding,"Comedy,Drama",7.037
Goon: Last of the Enforcers,Comedy,9.2
Fire with Fire,"Action,Crime,Drama,Thriller",12.953
Cockneys vs Zombies,"Comedy,Horror",14.298
Kaboom,"Comedy,Drama,Mystery,Romance,Science Fiction,Thriller,Horror",6.985
The Three Kings,"Comedy,Adventure,Fantasy",6.901
Cube Zero,"Mystery,Science Fiction,Thriller",12.419
The Hills Run Red,"Horror,Thriller,Mystery",14.203
Disturbing Behavior,"Mystery,Horror,Science Fiction",11.6
"Il ricco, il povero e il maggiordomo",Comedy,6.212
Immortal,"Drama,Action,Science Fiction",10.189
My Cousin Rachel,"Drama,Romance",15.937
Haywire,"Action,Drama,Thriller",20.1
Snow Dogs,"Comedy,Family,Adventure",11.576
Masters of the Universe,"Action,Fantasy,Science Fiction,Adventure,Thriller",14.162
Pathfinder,"Adventure,Action",14.092
Hellraiser III: Hell on Earth,Horror,19.346
Max Steel,"Action,Adventure,Science Fiction",61.806
The Angriest Man in Brooklyn,"Drama,Comedy",11.03
Hot Pursuit,"Action,Comedy,Crime",11.067
You Don't Mess with the Zohan,"Comedy,Action",33.895
Moms' Night Out,Comedy,20.027
Artemis Fowl,"Adventure,Fantasy,Science Fiction,Family,Action",30.697
The Bay,"Horror,Science Fiction,Thriller",6.978
C.H.U.D.,"Horror,Science Fiction",6.931
Hudson Hawk,"Action,Adventure,Comedy",11.826
Love Wedding Repeat,"Comedy,Romance",10.708
Lavender,"Drama,Thriller",11.345
High-Rise,Drama,9.845
Clown,Horror,90.292
Jean-Philippe,Comedy,5.342
Chain Reaction,"Science Fiction,Action,Drama,Thriller",13.932
Earth Girls Are Easy,"Comedy,Science Fiction",12.13
Good on Paper,"Comedy,Romance",13.339
The English Teacher,"Comedy,Drama,Romance",9.228
Red Dawn,"Action,Thriller",51.514
Urban Legend,"Horror,Thriller",10.386
Thunder Force,"Action,Adventure,Comedy,Science Fiction",61.249
Surviving Christmas,"Comedy,Romance",7.215
The Dentist,"Horror,Thriller",8.54
Trauma Center,"Action,Thriller",20.125
The Man with the Iron Fists 2,Action,30.677
Ask Me Anything,Drama,7.445
Skiptrace,"Action,Comedy,Thriller,Mystery",23.887
Mickey Blue Eyes,"Comedy,Crime,Romance",8.861
The Green Inferno,"Horror,Thriller,Adventure",50.905
Herbie Fully Loaded,"Comedy,Family,Adventure,Fantasy,Romance",25.593
The House Bunny,"Romance,Comedy",19.27
Renegades,"Thriller,Action",30.457
Prom Night,"Horror,Thriller",12.087
Revenge of the Nerds II: Nerds in Paradise,Comedy,9.947
Kill Me Three Times,"Comedy,Thriller,Mystery",9.714
Viral,"Drama,Horror,Science Fiction",12.143
Girl Most Likely,Comedy,5.42
The In-Laws,"Action,Comedy",9.075
El Camino Christmas,"Comedy,Crime,Drama",8.227
The Volcano,Comedy,5.452
Z for Zachariah,Science Fiction,8.628
Universal Soldier: Regeneration,"Adventure,Action,Science Fiction,Thriller",65.002
Voice from the Stone,"Drama,Mystery,Romance",7.644
Picture Perfect,"Romance,Comedy",14.347
Joe Versus the Volcano,"Comedy,Romance",8.422
The Hole in the Ground,Horror,18.496
Blue Mountain State: The Rise of Thadland,Comedy,8.93
Runner Runner,"Crime,Thriller,Drama",9.014
Love Lasts Three Years,"Romance,Comedy",5.987
Freaks – You're One of Us,"Drama,Fantasy,Thriller",9.003
You Get Me,"Thriller,Romance,Drama",30.404
Noah,"Drama,Adventure",38.574
The Banger Sisters,"Comedy,Drama",7.731
Hell Fest,Horror,11.303
Alvin and the Chipmunks: The Squeakquel,"Comedy,Family,Animation,Fantasy,Music",49.149
Joshua,"Drama,Thriller,Horror",8.067
Skylines,"Science Fiction,Action",86.896
Evidence,"Horror,Thriller,Mystery",10.12
Bait,"Action,Horror,Thriller",12.331
Ra.One,"Adventure,Action,Science Fiction",5.263
Drop Zone,"Action,Thriller",9.725
Diana,"Drama,Romance",11.068
Billionaire Boys Club,"Drama,Thriller",11.676
Open Season 3,"Adventure,Animation,Family,Comedy",14.749
Aliens in the Attic,"Adventure,Comedy,Family,Fantasy,Science Fiction",14.384
The Hallow,"Fantasy,Horror",23.985
Some Kind of Beautiful,Comedy,8.84
Hall Pass,"Comedy,Romance",26.959
Lucky You,"Drama,Romance",7.993
Non c'è campo,"Comedy,Romance",4.134
The Last Exorcism,"Horror,Thriller",25.489
Bulletproof,"Comedy,Crime,Action",7.873
See You Yesterday,"Science Fiction,Drama,Adventure,Crime,Action",6.26
The Nutty Professor,"Fantasy,Comedy,Romance,Science Fiction",15.277
Garfield,"Animation,Comedy,Family",90.594
Little Fockers,"Comedy,Romance",24.98
The Texas Chainsaw Massacre 2,"Comedy,Horror",29.468
Our House,"Horror,Drama,Thriller",17.538
Office Christmas Party,Comedy,13.06
Smokey and the Bandit II,"Action,Comedy",11.524
Reindeer Games,"Thriller,Action,Crime,Drama",9.512
The Slumber Party Massacre,Horror,7.837
Pathology,"Crime,Horror,Thriller",8.533
Turbo: A Power Rangers Movie,"Action,Adventure,Family,Fantasy,Science Fiction,Thriller",41.746
The Black Dahlia,"Drama,Crime,Thriller",12.651
Flubber,"Comedy,Family,Science Fiction",13.574
Survivor,"Crime,Action,Thriller",21.053
Playing for Keeps,"Comedy,Romance",7.376
Dinner for Schmucks,Comedy,17.685
Kiss of Death,Action,5.693
Wild Card,"Thriller,Crime,Action",65.231
Beverly Hills Ninja,"Comedy,Action",11.192
Rumor Has It...,"Comedy,Romance",11.24
Sibyl,"Drama,Comedy",10.657
"Legally Blonde 2: Red, White & Blonde",Comedy,22.974
Dark Was the Night,"Horror,Thriller",8.583
Si vive una volta sola,Comedy,5.968
The Vanishing,"Thriller,Mystery",12.358
Captive State,Science Fiction,19.914
The Haunted Mansion,"Thriller,Fantasy,Comedy,Family,Mystery",15.974
Chapter 27,Drama,6.325
The House,Comedy,8.815
Universal Soldier: The Return,"Action,Science Fiction",17.327
The Predator,"Science Fiction,Action,Adventure,Comedy,Horror",100.851
Men at Work,"Comedy,Crime",7.301
Amusement,"Horror,Thriller,Mystery",9.65
The Getaway,"Action,Crime,Drama,Mystery,Romance,Thriller",11.801
Indovina chi viene a Natale?,Comedy,4.926
Three to Tango,"Comedy,Romance",7.625
Little Evil,"Comedy,Horror",11.455
Sherlock Gnomes,"Animation,Family,Fantasy,Comedy,Adventure,Mystery",15.043
Gods of Egypt,"Action,Adventure,Fantasy",43.181
Boomerang,"Comedy,Romance",10.513
Buffy the Vampire Slayer,"Action,Comedy,Horror",11.5
In Fabric,"Horror,Fantasy,Comedy",19.203
On the Road,"Adventure,Drama",8.804
Murder Party,"Comedy,Horror",6.639
Serena,Drama,10.91
D-Tox,"Action,Thriller,Horror",10.408
Maximum Risk,"Action,Thriller",16.622
Redcon-1,"Action,Horror,Science Fiction",64.364
Exit Wounds,"Action,Crime,Thriller",13.779
Rogue,"Action,Adventure",18.225
Detention,"Horror,Comedy,Science Fiction",8.89
Wish Upon,"Horror,Thriller,Fantasy",24.749
Misconduct,"Thriller,Drama,Mystery",8.218
The Final Destination,"Horror,Mystery",57.444
Yogi Bear,"Comedy,Family,Animation,Adventure",15.988
Return to House on Haunted Hill,"Horror,Thriller",9.445
Semi-Pro,Comedy,8.91
9 Songs,"Drama,Music,Romance",30.131
Big Ass Spider!,Science Fiction,7.46
Get Over It,"Comedy,Romance",7.651
American Pie Presents: Beta House,Comedy,70.371
The Tuche Family: The American Dream,Comedy,5.616
Last Days,Drama,7.419
Cadaver,"Drama,Horror,Thriller",44.282
Come and Find Me,"Drama,Thriller",10.314
Invasion U.S.A.,Action,8.694
Sabotage,"Action,Drama,Thriller,Crime",32.079
Wrong Turn 3: Left for Dead,"Horror,Thriller",120.413
Fun Size,Comedy,8.008
Twin Murders: The Silence of the White City,"Drama,Thriller",8.768
Ogni maledetto Natale,Comedy,5.258
The Cloverfield Paradox,"Horror,Science Fiction,Action,Thriller",21.122
Captain Ron,"Adventure,Comedy,Family",10.452
The Last Legion,"Action,Adventure,Fantasy,War",13.287
"You, Me and Dupree","Comedy,Romance",11.797
Classe Z,Comedy,4.613
Knight of Cups,"Romance,Drama",10.416
Godzilla,"Science Fiction,Action,Thriller",26.283
The Crucifixion,"Horror,Mystery,Thriller",19.341
They Came Together,Comedy,7.245
Leprechaun,"Comedy,Horror",47.002
My Favorite Martian,"Comedy,Drama,Family,Science Fiction",12.449
An Easy Girl,"Comedy,Drama",13.724
When Angels Sleep,"Thriller,Crime",8.953
Æon Flux,"Science Fiction,Action,Thriller",16.091
Fantastic Four: Rise of the Silver Surfer,"Adventure,Fantasy,Action,Thriller",42.905
Budapest,Comedy,8.683
The Paperboy,"Thriller,Drama,Mystery",26.657
The Box,"Thriller,Science Fiction",10.443
Vengeance: A Love Story,"Thriller,Drama",12.532
A Case of You,"Comedy,Romance",7.145
Admission,"Comedy,Drama,Romance",7.594
The Rental,Horror,49.553
The Bonfire of the Vanities,"Crime,Comedy,Drama",7.783
Dark Water,"Horror,Mystery",17.098
"War, Inc.","Action,Adventure,Comedy,Thriller",8.197
Striptease,"Comedy,Crime,Drama",24.988
Penny Pincher!,Comedy,7.59
The Incredible Burt Wonderstone,Comedy,11.616
