job_title,salary,salary_currency
Data Analyst,121700,USD
Data Analyst,121700,USD
Data Analyst,121700,USD
Data Analyst,121600,USD
Data Scientist,121550,USD
Data Scientist,121500,USD
Data Operations Specialist,121500,USD
Machine Learning Engineer,121500,USD
Data Analyst,121500,USD
Data Engineer,121500,USD
Data Quality Engineer,121400,USD
Data Engineer,121400,USD
ML Engineer,121200,USD
Machine Learning Engineer,121200,USD
Data Integration Developer,121056,USD
Data Analyst,121000,USD
Data Engineer,121000,USD
Data Engineer,121000,USD
Data Engineer,121000,USD
Data Analyst,121000,USD
Data Engineer,121000,USD
Data Engineer,121000,USD
Data Engineer,121000,USD
AI Scientist,121000,AUD
Data Engineer,121000,USD
Data Engineer,121000,USD
Machine Learning Engineer,121000,USD
Data Scientist,121000,USD
Machine Learning Engineer,121000,AUD
Data Scientist,120869,USD
Data Scientist,120800,USD
Machine Learning Engineer,120750,USD
Data Engineer,120750,USD
Data Engineer,120715,USD
Data Developer,120681,USD
Data Scientist,120681,USD
Business Intelligence Analyst,120672,USD
Data Analyst,120600,USD
Data Analyst,120500,USD
Data Engineer,120500,USD
Data Engineer,120500,USD
Research Scientist,120500,CAD
Data Analyst,120350,USD
Data Analyst,120350,USD
Data Analyst,120350,USD
Data Analyst,120350,USD
Data Analyst,120350,USD
Data Analyst,120350,USD
Data Analyst,120350,USD
Data Analyst,120350,USD
Machine Learning Engineer,120250,USD
Data Analyst,120250,USD
Data Analyst,120250,USD
Data Scientist,120250,USD
Business Intelligence Analyst,120200,USD
Machine Learning Engineer,120160,USD
Data Scientist,120160,USD
Data Scientist,120160,USD
Data Scientist,120096,USD
Data Engineer,120000,CHF
Data Architect,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
ETL Developer,120000,USD
Machine Learning Engineer,120000,USD
Data Operations Analyst,120000,USD
Data Science Analyst,120000,USD
Data Analyst,120000,USD
Data Scientist,120000,USD
Data Scientist,120000,USD
Data Management Analyst,120000,USD
Data Analyst,120000,USD
Analytics Engineer,120000,USD
Data Science,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Science Engineer,120000,USD
Data Scientist,120000,USD
Data Analyst,120000,USD
Data Architect,120000,GBP
Business Intelligence,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Research Engineer,120000,USD
Research Engineer,120000,USD
Data Scientist,120000,USD
Data Analyst,120000,USD
Data Architect,120000,GBP
Data Analyst,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
Machine Learning Operations Engineer,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Science,120000,USD
Data Science,120000,USD
Machine Learning Engineer,120000,EUR
Machine Learning Engineer,120000,AUD
Business Intelligence Engineer,120000,USD
Data Architect,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Science Lead,120000,USD
Data Scientist,120000,USD
Machine Learning Engineer,120000,USD
BI Developer,120000,USD
Data Science Manager,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Scientist,120000,USD
Data Scientist,120000,USD
BI Developer,120000,USD
Data Analyst,120000,USD
AI Engineer,120000,GBP
Research Analyst,120000,USD
Data Engineer,120000,USD
Business Intelligence Developer,120000,USD
Data Analyst,120000,USD
Data Scientist,120000,USD
Business Intelligence Manager,120000,USD
Business Intelligence Analyst,120000,USD
AI Product Manager,120000,USD
Data Management Analyst,120000,USD
Data Engineer,120000,USD
Data Science Manager,120000,USD
Data Analyst,120000,USD
Analytics Engineer,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Scientist,120000,USD
Data Scientist,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Product Manager,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Product Manager,120000,USD
Data Scientist,120000,USD
Data Analyst,120000,USD
Business Intelligence Analyst,120000,USD
Data Scientist,120000,USD
Data Product Manager,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
AI Engineer,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Analytics Manager,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Research Scientist,120000,USD
Machine Learning Scientist,120000,GBP
Business Intelligence Engineer,120000,USD
Data Scientist,120000,USD
Machine Learning Engineer,120000,USD
Analytics Engineer,120000,USD
AI Programmer,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
Data Architect,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Machine Learning Manager,120000,EUR
Research Scientist,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
ML Engineer,120000,USD
Analytics Engineer,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
Research Scientist,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,GBP
Data Analyst,120000,USD
Machine Learning Scientist,120000,USD
Data Analyst,120000,USD
Data Manager,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,GBP
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Autonomous Vehicle Technician,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Scientist,120000,USD
Data Analyst,120000,USD
AI Scientist,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Scientist,120000,USD
Analytics Engineer,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Analyst,120000,USD
Data Analytics Manager,120000,USD
Data Engineer,120000,USD
Data Manager,120000,USD
Research Engineer,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Machine Learning Engineer,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
Analytics Engineer,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
Data Science Manager,120000,USD
Data Manager,120000,USD
Data Architect,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
Data Manager,120000,USD
Research Engineer,120000,USD
Data Scientist,120000,USD
Machine Learning Engineer,120000,GBP
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
AI Developer,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Research Scientist,120000,USD
Research Engineer,120000,USD
Data Engineer,120000,USD
Research Engineer,120000,USD
Deep Learning Engineer,120000,USD
Data Scientist,120000,USD
Data Scientist,120000,USD
Data Scientist,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Science Manager,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Analyst,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
BI Developer,120000,USD
Data Engineer,120000,USD
Machine Learning Engineer,120000,USD
Data Analyst,120000,USD
Data Scientist,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Scientist,120000,USD
Data Engineer,120000,USD
Data Engineer,120000,USD
Data Scientist,120000,USD
Data Analyst,120000,USD
Data Scientist,120000,USD
Analytics Engineer,120000,USD
Data Scientist,120000,AUD
Research Scientist,120000,EUR
Computer Vision Software Engineer,120000,DKK
Data Scientist,120000,USD
AI Scientist,120000,USD
Data Scientist,120000,USD
Machine Learning Engineer,120000,USD
Data Scientist,120000,USD
Machine Learning Engineer,120000,USD
Machine Learning Engineer,120000,USD
Data Scientist,120000,AUD
Research Scientist,120000,USD
Data Engineer,120000,USD
Machine Learning Scientist,120000,USD
Data Analytics Manager,120000,USD
Cloud Data Engineer,120000,SGD
Director of Data Science,120000,EUR
Data Analytics Manager,120000,USD
Data Scientist,120000,USD
Research Scientist,119900,USD
Data Scientist,119887,USD
Data Analyst,119800,USD
Data Analyst,119800,USD
Machine Learning Engineer,119786,USD
Data Scientist,119700,USD
Machine Learning Engineer,119700,USD
Data Engineer,119700,USD
Machine Learning Engineer,119700,USD
Machine Learning Engineer,119700,USD
Machine Learning Engineer,119700,USD
Data Analyst,119636,USD
Data Strategist,119636,USD
Data Analyst,119610,USD
Data Analyst,119610,USD
Research Scientist,119600,USD
Data Analyst,119500,USD
Data Scientist,119300,USD
Data Scientist,119300,USD
Data Architect,119250,USD
Machine Learning Engineer,119250,USD
Machine Learning Engineer,119250,USD
Data Scientist,119213,USD
Data Scientist,119213,USD
Analytics Engineer,119200,USD
Data Scientist,119200,USD
Data Analyst,119200,USD
Data Scientist,119200,USD
Data Scientist,119200,USD
Data Scientist,119200,USD
Analytics Engineer,119200,USD
Data Engineer,119060,USD
Business Intelligence,119000,USD
Data Engineer,119000,USD
Data Analyst,119000,USD
Business Intelligence,119000,USD
Data Engineer,119000,USD
Data Analyst,119000,USD
Business Intelligence Analyst,119000,USD
Data Scientist,119000,USD
Machine Learning Engineer,119000,USD
Data Scientist,119000,USD
Data Engineer,119000,USD
Data Analyst,119000,USD
Data Analyst,119000,USD
Machine Learning Engineer,119000,USD
Data Analyst,119000,USD
Data Scientist,118900,USD
Research Scientist,118800,USD
Research Scientist,118800,USD
BI Analyst,118800,USD
BI Analyst,118800,USD
Data Analyst,118750,USD
Data Analyst,118750,USD
Data Scientist,118720,USD
Research Engineer,118600,USD
Data Analyst,118600,USD
Data Engineer,118575,USD
Data Scientist,118575,USD
Machine Learning Engineer,118500,USD
Applied Scientist,118500,USD
Director of Data Science,118440,USD
Data Engineer,118400,USD
Research Scientist,118400,USD
Data Engineer,118300,USD
Data Engineer,118300,USD
Business Intelligence Engineer,118200,USD
Data Scientist,118136,USD
Business Intelligence Analyst,118100,USD
Business Intelligence Analyst,118100,USD
Data Analyst,118000,USD
Data Analyst,118000,USD
Data Engineer,118000,USD
Data Scientist,118000,USD
Data Analyst,118000,USD
Data Engineer,118000,USD
Data Analyst,118000,USD
Data Analyst,118000,USD
Data Scientist,118000,USD
Data Engineer,118000,USD
Data Scientist,118000,USD
MLOps Engineer,117800,USD
Business Intelligence Developer,117750,USD
Data Analyst,117725,USD
Analytics Engineer,117700,USD
Business Intelligence Manager,117500,USD
Business Intelligence Developer,117500,USD
Data Analyst,117500,USD
Analytics Engineer,117400,USD
Data Scientist,117400,USD
Data Engineer,117300,USD
Analytics Engineer,117100,USD
Data Scientist,117000,USD
Data Analyst,117000,USD
Data Analyst,117000,USD
Data Architect,117000,USD
Data Analyst,117000,USD
Data Scientist,117000,USD
Data Analyst,117000,USD
Big Data Developer,117000,USD
Data Architect,117000,USD
Data Architect,117000,USD
Business Intelligence Manager,117000,USD
Data Architect,117000,USD
Data Engineer,117000,USD
Machine Learning Scientist,117000,USD
Data Architect,117000,USD
Data Engineer,117000,EUR
Data Analyst,117000,USD
Data Architect,117000,USD
Data Analyst,117000,USD
Data Engineer,117000,USD
Data Architect,117000,USD
Data Engineer,117000,USD
Data Scientist,117000,USD
Data Scientist,117000,USD
Data Engineer,117000,CAD
Data Architect,117000,USD
Data Architect,117000,USD
Data Engineer,117000,USD
Data Analyst,117000,USD
Data Analyst,117000,USD
Analytics Engineer,116990,USD
Data Scientist,116990,USD
Data Scientist,116974,USD
Data Analyst,116960,USD
Data Analyst,116800,USD
Machine Learning Engineer,116800,USD
Analytics Engineer,116710,USD
Data Engineer,116704,USD
Data Engineer,116704,USD
Data Analyst,116700,USD
Data Analyst,116700,USD
Data Engineer,116600,USD
Analytics Engineer,116550,USD
Data Management Specialist,116500,USD
Data Engineer,116500,USD
Data Engineer,116500,USD
Analytics Engineer,116480,USD
Data Engineer,116455,USD
Analytics Engineer,116450,USD
Business Intelligence Engineer,116300,USD
Data Scientist,116300,USD
Data Scientist,116300,USD
Data Scientist,116259,USD
Analytics Engineer,116250,USD
Data Engineer,116250,USD
Data Engineer,116200,USD
Data Architect,116200,USD
Data Analytics Manager,116200,USD
Data Analyst,116150,USD
Machine Learning Engineer,116100,USD
Data Engineer,116100,USD
Data Engineer,116047,USD
Data Analyst,116013,USD
Data Scientist,116000,USD
Data Science Consultant,116000,USD
Research Analyst,116000,USD
Data Science Consultant,116000,USD
Data Scientist,116000,USD
Data Analyst,116000,USD
Data Science,116000,USD
Data Engineer,116000,USD
Data Engineer,116000,USD
Data Science Consultant,116000,USD
Data Analyst,116000,USD
Data Engineer,116000,USD
Data Science Consultant,116000,USD
Data Scientist,116000,USD
Data Scientist,116000,USD
Data Science Consultant,116000,USD
Data Analyst,116000,USD
Data Science Consultant,116000,USD
Analytics Engineer,116000,USD
Data Engineer,116000,USD
Data Analyst,116000,USD
Data Engineer,116000,USD
Data Engineer,116000,USD
Data Analyst,116000,USD
Data Analyst,116000,USD
Data Analyst,116000,USD
Data Analyst,115950,USD
Data Analyst,115950,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analyst,115934,USD
Data Analytics Lead,115920,USD
Data Scientist,115920,USD
Data Scientist,115900,USD
Prompt Engineer,115889,USD
Data Engineer,115830,USD
Data Scientist,115800,USD
Data Analyst,115765,USD
Analytics Engineer,115702,USD
Research Engineer,115607,USD
Research Engineer,115607,USD
Business Intelligence Analyst,115600,USD
Data Scientist,115500,USD
Data Scientist,115500,USD
Data Engineer,115500,USD
Data Scientist,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Strategist,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Manager,115500,USD
Data Engineer,115500,USD
Data Engineer,115500,USD
Data Engineer,115500,USD
Data Analyst,115500,USD
Data Scientist,115440,USD
Data Engineer,115400,USD
Data Scientist,115360,USD
Data Scientist,115360,USD
Data Scientist,115360,USD
Data Engineer,115300,USD
Business Intelligence,115254,USD
Applied Scientist,115100,USD
Applied Scientist,115100,USD
Data Engineer,115100,USD
Data Engineer,115092,USD
Data Scientist,115000,USD
Machine Learning Engineer,115000,USD
Business Intelligence Engineer,115000,USD
Data Engineer,115000,USD
Data Engineer,115000,USD
Data Scientist,115000,USD
Data Analyst,115000,USD
Data Engineer,115000,USD
Data Engineer,115000,USD
Data Engineer,115000,USD
Data Analyst,115000,USD
